foamv1_cutouts
    0.8751890    0.0206282
    0.8746671    0.0207359
    0.8741443    0.0208438
    0.8736206    0.0209518
    0.8730959    0.0210601
    0.8725703    0.0211685
    0.8720437    0.0212771
    0.8715163    0.0213858
    0.8709879    0.0214948
    0.8704586    0.0216039
    0.8699283    0.0217132
    0.8693972    0.0218227
    0.8688651    0.0219324
    0.8683321    0.0220422
    0.8677981    0.0221523
    0.8672633    0.0222625
    0.8667275    0.0223728
    0.8661908    0.0224834
    0.8656532    0.0225941
    0.8651147    0.0227050
    0.8645753    0.0228161
    0.8640350    0.0229273
    0.8634937    0.0230388
    0.8629516    0.0231504
    0.8624085    0.0232621
    0.8618645    0.0233741
    0.8613196    0.0234862
    0.8607739    0.0235985
    0.8602272    0.0237109
    0.8596796    0.0238235
    0.8591311    0.0239363
    0.8585817    0.0240493
    0.8580315    0.0241624
    0.8574803    0.0242757
    0.8569282    0.0243892
    0.8563753    0.0245028
    0.8558214    0.0246166
    0.8552667    0.0247305
    0.8547110    0.0248447
    0.8541545    0.0249589
    0.8535971    0.0250734
    0.8530388    0.0251880
    0.8524797    0.0253028
    0.8519196    0.0254177
    0.8513587    0.0255328
    0.8507968    0.0256481
    0.8502341    0.0257635
    0.8496706    0.0258791
    0.8491061    0.0259948
    0.8485408    0.0261107
    0.8479746    0.0262267
    0.8474075    0.0263429
    0.8468396    0.0264593
    0.8462708    0.0265758
    0.8457011    0.0266925
    0.8451305    0.0268093
    0.8445591    0.0269263
    0.8439869    0.0270435
    0.8434137    0.0271607
    0.8428397    0.0272782
    0.8422649    0.0273958
    0.8416892    0.0275135
    0.8411126    0.0276314
    0.8405351    0.0277495
    0.8399569    0.0278677
    0.8393777    0.0279860
    0.8387977    0.0281045
    0.8382169    0.0282231
    0.8376352    0.0283419
    0.8370527    0.0284608
    0.8364693    0.0285799
    0.8358851    0.0286991
    0.8353000    0.0288185
    0.8347141    0.0289380
    0.8341273    0.0290576
    0.8335397    0.0291774
    0.8329513    0.0292973
    0.8323620    0.0294174
    0.8317719    0.0295376
    0.8311810    0.0296579
    0.8305892    0.0297784
    0.8299966    0.0298990
    0.8294032    0.0300198
    0.8288089    0.0301407
    0.8282138    0.0302617
    0.8276179    0.0303828
    0.8270212    0.0305041
    0.8264236    0.0306256
    0.8258252    0.0307471
    0.8252260    0.0308688
    0.8246260    0.0309906
    0.8240252    0.0311126
    0.8234235    0.0312346
    0.8228210    0.0313569
    0.8222177    0.0314792
    0.8216137    0.0316016
    0.8210087    0.0317242
    0.8204030    0.0318469
    0.8197965    0.0319698
    0.8191892    0.0320927
    0.8185810    0.0322158
    0.8179721    0.0323390
    0.8173624    0.0324623
    0.8167518    0.0325858
    0.8161405    0.0327093
    0.8155283    0.0328330
    0.8149154    0.0329568
    0.8143017    0.0330807
    0.8136872    0.0332047
    0.8130718    0.0333289
    0.8124557    0.0334531
    0.8118388    0.0335775
    0.8112212    0.0337020
    0.8106027    0.0338266
    0.8099834    0.0339513
    0.8093634    0.0340761
    0.8087426    0.0342010
    0.8081210    0.0343260
    0.8074986    0.0344512
    0.8068754    0.0345764
    0.8062515    0.0347018
    0.8056268    0.0348272
    0.8050013    0.0349527
    0.8043750    0.0350784
    0.8037480    0.0352042
    0.8031202    0.0353300
    0.8024916    0.0354560
    0.8018623    0.0355820
    0.8012322    0.0357081
    0.8006013    0.0358344
    0.7999697    0.0359607
    0.7993373    0.0360872
    0.7987042    0.0362137
    0.7980703    0.0363403
    0.7974356    0.0364670
    0.7968002    0.0365938
    0.7961640    0.0367207
    0.7955271    0.0368476
    0.7948894    0.0369747
    0.7942510    0.0371018
    0.7936118    0.0372290
    0.7929719    0.0373563
    0.7923312    0.0374837
    0.7916898    0.0376112
    0.7910476    0.0377387
    0.7904047    0.0378663
    0.7897611    0.0379940
    0.7891167    0.0381218
    0.7884716    0.0382496
    0.7878258    0.0383776
    0.7871792    0.0385055
    0.7865319    0.0386336
    0.7858838    0.0387617
    0.7852350    0.0388899
    0.7845855    0.0390182
    0.7839353    0.0391465
    0.7832843    0.0392749
    0.7826326    0.0394033
    0.7819802    0.0395318
    0.7813271    0.0396604
    0.7806733    0.0397890
    0.7800187    0.0399177
    0.7793634    0.0400464
    0.7787074    0.0401752
    0.7780507    0.0403041
    0.7773933    0.0404330
    0.7767351    0.0405619
    0.7760763    0.0406909
